job id,company id,Job Salary,Job Experience,Key Skills,Role Category,Functional Area,Industry,Job Title
12570,10044, Not Disclosed by Recruiter ,4 - 6 yrs, development| GIT| web| Web development| developer| Capital market| angularjs| JIRA| tools,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12571,10028,"3,00,000 - 8,00,000 PA.",2 - 6 yrs, Web Technologies| Team Leading,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead
12572,10007, Not Disclosed by Recruiter ,1 - 3 yrs, layout| coding| dreamweaver| action script| php| adobe| html| graphics| web design| javascript,Programming & Design,"IT Software - eCommerce , Internet Technologies","IT-Software, Software Services",Graphic/Web Designer
12573,10038, Not Disclosed by Recruiter ,6 - 10 yrs, css| html| javascript| ui development,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12574,10030, Not Disclosed by Recruiter ,3 - 5 yrs, photoshop| illustrator| user interface designing| visual design| web designing| ux| interaction design| html| adobe creative suite,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Graphic/Web Designer
12575,10026, Not Disclosed by Recruiter ,2 - 4 yrs, Customer service| Troubleshooting| Unix| Linux| Solaris| DNS| Information technology,Admin/Maintenance/Security/Datawarehousing,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",System Administrator
12576,10038, Not Disclosed by Recruiter ,2 - 5 yrs, MS SQL| MVC| SQL development| development| design| .net| developer| sql,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12577,10015,"12,00,000 - 14,00,000 PA.",8 - 13 yrs,j2ee| java| sql server| weblogic| iis| jira| javascript| eclipse ide| agile methodology| scrum| agile development| web services| rdbms| ddl| hibernate| orm| spring framework| junit| jquery| tomcat| cvs| continuous integration| team leading| mentor,Programming & Design,"IT Software - ERP , CRM","IT-Software, Software Services",Team Lead/Technical Lead
12578,10050,"2,00,000 - 4,00,000 PA.",2 - 4 yrs,C#| LINQ| Html5| Javascript| ASP.Net| MS SQL Server| MVC| JQuery| .NET Framework| Ajax,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12579,10044, Not Disclosed by Recruiter ,1 - 3 yrs, Drupal| Linux| MySQL| Wordpress| PHP| MVC| Apache| Open source| Joomla| Ajax,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12580,10014, Not Disclosed by Recruiter ,0 - 1 yrs, Fixing Appointments| Presentation Skills| Communication Skills| Sales| Corporate Presentations| Cold Calling| Presales| Business Development| Night Shift| Client Relationship,Retail Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales Executive/Officer
12581,10004, Not Disclosed by Recruiter ,5 - 8 yrs, advanced analytics| r| python| data analysis| neural networks| machine learning,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12582,10045,"6,00,000 - 9,00,000 PA.",2 - 6 yrs, captivate| content development| instructional designer| snagit| web technologies| content writing| product trainer| instructional design| content developer| Technical Writer| content writer,QA/Testing/Documentation,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Instructional Designer
12583,10011, Not Disclosed by Recruiter ,7 - 12 yrs, Team Management| Operations Management,Retail Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
12584,10014,"6,00,000 - 16,00,000 PA.",8 - 13 yrs, SAP| SAP PI,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12585,10046, Not Disclosed by Recruiter ,3 - 8 yrs, C#| AngularJS| jQuery| LINQ| OOPS| .Net| MVC| WCF| ASP,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12586,10023,"1,75,000 - 3,00,000 PA.",3 - 8 yrs, photoshop| illustrator| flash| concept art| design,Creative,"Design , Creative , User Experience","IT-Software, Software Services",Animation Designer
12587,10039, Not Disclosed by Recruiter ,0 - 1 yrs, US shift| Sales Associate| Technical support| Issue| Spot| Senior| Technical| Inbound calls| Software,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
12588,10018, Not Disclosed by Recruiter ,2 - 5 yrs, Debugging| Troubleshooting| SQL| Socket programming| C| Memory management| Analytical| Sound| developer| Business Executive| Unix shell scripting,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12589,10025,"15,00,000 - 30,00,000 PA.",11 - 18 yrs, Java| Communication Skills| Project Management| Agile| .Net| Scrum| User Research| Leadership Skills| Delivery Management,Senior Management,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Program Manager
12590,10014, Not Disclosed by Recruiter ,6 - 11 yrs, PHP| Telecom| Datastage| SMS| Customer support| Assistant Manager Finance| Front Office Executive| System Administrator| Network Executive| Executive Administrator,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12591,10033, Not Disclosed by Recruiter ,3 - 6 yrs, Web technologies| UI| adobe creative suite| HTML| Photoshop| axure| Project life cycle,Creative,"Design , Creative , User Experience","IT-Software, Software Services",Graphic Designer
12592,10016, Not Disclosed by Recruiter ,5 - 8 yrs,jQuery| MySQL| Javascript| CSS| development| Web development| sql| ruby| amazon ec2| web| heroku| PLSQL| pl| Ruby on rails,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12593,10036, Not Disclosed by Recruiter ,8 - 10 yrs, Hibernate| Core Java| JSP| JDBC| Unit testing| Front end| Backend| Javascript| Database| Budgeting,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12594,10022,"5,00,000 - 14,00,000 PA.",3 - 8 yrs, user stories| business analysis| requirements management| wireframing| agile| scrum| client engagement| client interaction| jira| effort estimation,System Design/Implementation/ERP/CRM,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Business Analyst
12595,10015, Not Disclosed by Recruiter ,3 - 4 yrs, HTML| Corel Draw| Illustrator| Javascript| Graphic designing| XHTML| Multimedia| jQuery| Maya| Wordpress,Creative,"Design , Creative , User Experience","IT-Software, Software Services",Graphic Designer
12596,10019, Not Disclosed by Recruiter ,5 - 10 yrs, Service| Oracle| Bssclosure| Linux| MySQLBusiness relationship management| process,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead
12597,10028, Not Disclosed by Recruiter ,2 - 7 yrs,Rest| Cloud Foundry| JUnit| JBoss| Openshift| Spring Boot| J2Ee| Apache Tomcat| Spring Security| Microservices,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12598,10009, Not Disclosed by Recruiter ,2 - 6 yrs, Docker| Chef| Cloud| Apache Server| Puppet| Monitoring Tools,Programming & Design,IT Software - Client/Server Programming,"IT-Software, Software Services",System Analyst
12599,10017, Not Disclosed by Recruiter ,3 - 7 yrs, Manual test| Manual Tester,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12600,10008, Not Disclosed by Recruiter ,4 - 5 yrs, b tech| copyright| information technology| solutions| marketing manager| costing| hr| salary| email,Marketing,"Marketing , Advertising , MR , PR , Media Planning","IT-Software, Software Services",Marketing Manager
12601,10041, Not Disclosed by Recruiter ,2 - 7 yrs, Python| Test Automation| C++| Algorithmic Trading| Linux OS| Scripting| Quality| Testing,Programming & Design,IT Software - QA & Testing,"IT-Software, Software Services",Testing Engineer
12602,10015, Not Disclosed by Recruiter ,2 - 7 yrs, asp.net mvc| web technologies| Entity Framework| ADO.Net| Javascript,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12603,10021, Not Disclosed by Recruiter ,6 - 8 yrs, Selection| Finance Control| Career Development| Training| Technology Consulting| Unit Testing| Architectural Design| User Acceptance Testing| Technical Management| Software Packages,Other,"IT Software - ERP , CRM","IT-Software, Software Services",Outside Consultant
12604,10011, Not Disclosed by Recruiter ,4 - 6 yrs, Maven| Hibernate| MySQL| development| software| testing| System design| developing| test driven development| Unit testing| Application software| java| TDD| web| Analytical| design| Healthcare| aws| soap| applications,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12605,10003, Not Disclosed by Recruiter ,0 - 3 yrs, english| computer literate| maths| quality| good communication skills| content developer| learning| working| designing,Content Development,"Journalism , Editing , Content","IT-Software, Software Services",Content Developer
12606,10025, Not Disclosed by Recruiter ,2 - 5 yrs,Finance Manager| R12| Accounts payable| TDS| Interpersonal skills| Technical| Reconciliation| Oracle ERP| Functionality testing| Accounts receivable,System Design/Implementation/ERP/CRM,"IT Software - ERP , CRM","IT-Software, Software Services",Functional Outside Consultant
12607,10034, Not Disclosed by Recruiter ,2 - 5 yrs,joomla| photoshop| dreamweaver| div| web designing| w3c| paint shop| javascripting| web designer,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Graphic/Web Designer
12608,10022, Not Disclosed by Recruiter ,10 - 15 yrs, Environment management| Networking| WAN| Social media| Network security| cisco| Virtualization| Monitoring| Firewall,Programming & Design,"IT Software - Embedded , EDA , VLSI , ASIC , Chip Design","IT-Software, Software Services",Team Lead/Technical Lead
12609,10029, Not Disclosed by Recruiter ,0 - 3 yrs, Voice process| Outbound process| US shift| Bulk hiring| Productivity| Bonus| Technical support,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Telecalling/Telemarketing Executive
12610,10033,"20,00,000 - 35,00,000 PA.",8 - 13 yrs, business analyst| credit cards| credit card,System Design/Implementation/ERP/CRM,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Business Analyst
12611,10049, Not Disclosed by Recruiter ,2 - 5 yrs, SOA| SCM| Hyperion| Payroll| Costing| discrete manufacturing| Production management| Interpersonal skills| Oracle data integrator| Manufacturing process,System Design/Implementation/ERP/CRM,"IT Software - ERP , CRM","IT-Software, Software Services",Functional Outside Consultant
12612,10038, Not Disclosed by Recruiter ,2 - 7 yrs,Java| Maven| Hibernate| Design Patterns| J2Ee| JEE| JMS| Rest| Algorithms| Spring Framework| JPA,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12613,10039, Not Disclosed by Recruiter ,2 - 7 yrs, Technical support| Outbound| Troubleshooting| Recruitment| Email| English| Antivirus| Comp| Domestic BPO| International BPO,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical)
12614,10010,"12,00,000 - 15,00,000 PA.",6 - 8 yrs, Cism| Ccsp| Cyber Security| SOC| Nist| Security Management| Cissp,Admin/Maintenance/Security/Datawarehousing,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",System Security
12615,10024, Not Disclosed by Recruiter ,2 - 5 yrs, it marketing| organization| sales processes| selling| industry| sales marketing| servicing,Corporate Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
